ID,Station Name,City,Access Days Time,Facility Type,Latitude,Longitude,EV Network,Owner Type Code,County
186623,NOJO 1288 FB BELLEVUE 20,Bellevue,24 hours daily,,47.622044,-122.175811,ChargePoint Network,,King
186624,NOJO 1288 FB BELLEVUE 18,Bellevue,24 hours daily,,47.62211,-122.175807,ChargePoint Network,,King
186625,NOJO 1288 FB BELLEVUE 14,Bellevue,24 hours daily,,47.621921,-122.176015,ChargePoint Network,,King
186626,NOJO 1288 FB BELLEVUE 1,Bellevue,24 hours daily,,47.621942,-122.175942,ChargePoint Network,,King
186833,SANDBERG VOLVO STATION 2,Lynnwood,24 hours daily,,47.843755,-122.294874,ChargePoint Network,,Snohomish
186859,"QFC 828 (Kirkland, WA)",Kirkland,24 hours daily,,47.71142,-122.19086,Electrify America,,King
186869,Venn@Main - Tesla Supercharger,Bellevue,7am-11pm daily. Please check Tesla's online station map to see if an adapter is required at this location.,PAY_GARAGE,47.611048,-122.202181,Tesla,P,King
186871,Northgate Mall - Tesla Supercharger,Seattle,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,SHOPPING_MALL,47.706589,-122.327778,Tesla,P,King
186877,Bob's Burgers & Brew - Tesla Supercharger,Yakima,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,HOTEL,46.609653,-120.491932,Tesla,P,Yakima
187083,Evergreen State College - Parking Lot C,Olympia,24 hours daily,,47.071917,-122.976675,Blink Network,,Thurston
187087,KOZ WEAVER WEAVER RD LEFT,Snohomish,24 hours daily,,47.938215,-122.109075,ChargePoint Network,,Snohomish
187110,PCC NATURAL PCC EDMONDS,Edmonds,24 hours daily,,47.791134,-122.36613,ChargePoint Network,,Snohomish
187144,NOJO 1288 FB BELLEVUE 5,Bellevue,24 hours daily,,47.621784,-122.175908,ChargePoint Network,,King
187166,Celebration Center - Tesla Supercharger,Federal Way,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,SHOPPING_CENTER,47.314888,-122.31487,Tesla,P,King
187310,VALLEY MED CTR NE GARAGE #1,Renton,24 hours daily,,47.444946,-122.212785,ChargePoint Network,,King
187721,Albertsons 4301 212th Street SW,Mountlake Terrace,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.80738,-122.290565,SHELL_RECHARGE,,Snohomish
187722,The Marketplace at Factoria,Bellevue,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.575826,-122.170823,SHELL_RECHARGE,,King
187723,Albertsons 4010 A Street SE,Auburn,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.272763,-122.227576,SHELL_RECHARGE,,King
187906,"Madison Pike WA3-141 ( Seattle, WA)",Seattle,24 hours daily,,47.61388,-122.31477,Electrify America,,King
187971,St. Michael Medical Center - Pavilion Garage,Silverdale,24 hours daily,,47.6583744,-122.6760529,Blink Network,,Kitsap
188009,UP EV STATION STATION 1,Seattle,24 hours daily,,47.662815,-122.31902,ChargePoint Network,,King
188130,"BoA Georgetown WA3-129 (Seattle, WA)",Seattle,24 hours daily,,47.54795,-122.31837,Electrify America,,King
188151,Alley 24 East,Seattle,24 hours daily,,47.620214,-122.330658,Blink Network,,King
189004,Albertsons 8196 SR 104,Kingston,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.811105,-122.540695,SHELL_RECHARGE,,Kitsap
189107,CITY OF SEATAC CITY HALL 2,SeaTac,24 hours daily,,47.43361,-122.27274,ChargePoint Network,,King
189263,Porch Swing Properties,Lynden,24 hours daily,OFFICE_BLDG,48.942575,-122.455243,AMPUP,P,Whatcom
189391,"The Outlet Collection ( Auburn, WA)",Auburn,24 hours daily,,47.29764,-122.24928,Electrify America,,King
190042,LINC SQUARE EXP LSS P2 98-99,Bellevue,24 hours daily,,47.614345,-122.200772,ChargePoint Network,,King
190176,SAINT MARK'S SAINT MARKS,Seattle,24 hours daily,,47.63173,-122.32099,ChargePoint Network,,King
190533,Ridgewood Corporate Square Building G,Bellevue,24 hours daily,,47.611519,-122.182197,Blink Network,,King
190816,Safeway Market Street,Seattle,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.668353,-122.374961,SHELL_RECHARGE,,King
190877,"Walmart 2196 (Port Angeles, WA)",Port Angeles,24 hours daily,,48.10993,-123.36134,Electrify America,,Clallam
190911,The Society Hotel,Bingen,24 hours daily; for customer use only,HOTEL,45.714228,-121.461813,Non-Networked,P,Klickitat
191127,KIRKLAND LIBRARY DUAL 2,Kirkland,24 hours daily,,47.676045,-122.203117,ChargePoint Network,,King
191128,KIRKLAND MARINA DUAL 2,Kirkland,24 hours daily,,47.675556,-122.207383,ChargePoint Network,,King
191129,KIRKLAND LIBRARY SOUTH 1,Kirkland,24 hours daily,,47.675896,-122.203012,ChargePoint Network,,King
191130,KIRKLAND MARINA PARK 1,Kirkland,24 hours daily,,47.675365,-122.2075,ChargePoint Network,,King
191131,KIRKLAND CITY HALL 1,Kirkland,24 hours daily,,47.678476,-122.206806,ChargePoint Network,,King
191223,Harvard Market,Seattle,24 hours daily,,47.613498,-122.320931,Blink Network,,King
191238,DC CORRIDOR ZOO OTTER L2-S1,Seattle,24 hours daily,,47.670285,-122.353765,ChargePoint Network,,King
191239,DC CORRIDOR ZOO OTTER L2-D2,Seattle,24 hours daily,,47.670287,-122.353696,ChargePoint Network,,King
191240,DC CORRIDOR ZOO OTTER L2-D1,Seattle,24 hours daily,,47.670292,-122.353627,ChargePoint Network,,King
191264,"BoA Queen Anne WA3-154 (Seattle, WA)",Seattle,24 hours daily,,47.62482,-122.35829,Electrify America,,King
191438,LC TRANSIT MELLEN ST. 1,Centralia,24 hours daily,,46.711331,-122.976491,ChargePoint Network,,Lewis
191439,LC TRANSIT MELLEN ST. 2,Centralia,24 hours daily,,46.711291,-122.976524,ChargePoint Network,,Lewis
191499,NORTH COVE PARK STATION 1,Lake Stevens,24 hours daily,,48.014624,-122.065442,ChargePoint Network,,Snohomish
191522,Safeway 2725 NE Sunset Blvd,Renton,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.499129,-122.180651,SHELL_RECHARGE,,King
191526,Norland Trails,Poulsbo,24 hours daily,,47.7651883,-122.6573597,Blink Network,,Kitsap
191770,"Walmart 2037 (Aberdeen, WA)",Aberdeen,24 hours daily,,46.97642,-123.80708,Electrify America,,Grays Harbor
192654,Timber Ridge At Talus,Issaquah,24 hours daily,,47.53129,-122.06573,Blink Network,,King
192747,"Albertsons Safeway 1589 (Leavenworth, WA)",Leavenworth,24 hours daily,,47.59736,-120.64588,Electrify America,,Chelan
192889,Pillar Properties - The Verge,Auburn,24 hours daily,,47.3064421,-122.229972,Blink Network,,King
193046,Wonderland Estates,Renton,24 hours daily,,47.465678,-122.142289,Blink Network,,King
193130,HOPEWORKS HOPEWORKS 1,Everett,24 hours daily,,47.97331,-122.201162,ChargePoint Network,,Snohomish
193408,SMT Garage -700 5th Ave Seattle,Seattle,,,47.60521,-122.32972,OpConnect,,King
193456,SMT Garage - 700 5th Ave Seattle- DC Fast Charger,Seattle,,,47.62606,-122.349,OpConnect,,King
193457,Everett Community College - Lot F,Everett,24 hours daily,,48.005854,-122.204166,Blink Network,,Snohomish
193598,SEA41 SEA41 - 1,Seattle,24 hours daily,,47.616159,-122.340064,ChargePoint Network,,King
193599,AMZ SEA40 - 5,Seattle,24 hours daily,,47.615052,-122.338336,ChargePoint Network,,King
193600,AMZ SEA40 - 6,Seattle,24 hours daily,,47.614986,-122.338444,ChargePoint Network,,King
193601,AMZ SEA40 - 3,Seattle,24 hours daily,,47.61554,-122.338778,ChargePoint Network,,King
193603,AMZ SEA40 - 2,Seattle,24 hours daily,,47.615399,-122.338834,ChargePoint Network,,King
193604,AMZ SEA40 - 1,Seattle,24 hours daily,,47.615489,-122.338786,ChargePoint Network,,King
193605,SEA41 SEA41 - 4,Seattle,24 hours daily,,47.616253,-122.340184,ChargePoint Network,,King
193606,SEA41 SEA41 - 3,Seattle,24 hours daily,,47.616246,-122.340184,ChargePoint Network,,King
193607,SEA41 SEA41 - 6,Seattle,24 hours daily,,47.616231,-122.340205,ChargePoint Network,,King
193608,SEA41 SEA41 - 2,Seattle,24 hours daily,,47.616129,-122.340052,ChargePoint Network,,King
193609,SEA41 SEA41 - 5,Seattle,24 hours daily,,47.616224,-122.340227,ChargePoint Network,,King
193611,AMZ SEA25.26 - 1,Seattle,24 hours daily,,47.623336,-122.336584,ChargePoint Network,,King
193612,AMZ SEA25.26 - 2,Seattle,24 hours daily,,47.62334,-122.336589,ChargePoint Network,,King
193613,AMZ SEA25.26 3,Seattle,24 hours daily,,47.623333,-122.336648,ChargePoint Network,,King
193614,AMZ SEA25.26 - 4,Seattle,24 hours daily,,47.623327,-122.336677,ChargePoint Network,,King
193615,AMZ SEA24 01,Seattle,24 hours daily,,47.623442,-122.335352,ChargePoint Network,,King
193616,AMZ SEA24 02,Seattle,24 hours daily,,47.623537,-122.335474,ChargePoint Network,,King
193617,AMZ SEA20-22 001,Seattle,24 hours daily,,47.622775,-122.336355,ChargePoint Network,,King
193618,AMZ SEA20-22 002,Seattle,24 hours daily,,47.622775,-122.336346,ChargePoint Network,,King
193619,AMZ SEA20-22 004,Seattle,24 hours daily,,47.623027,-122.3365,ChargePoint Network,,King
193620,AMZ SEA20-22 003,Seattle,24 hours daily,,47.623014,-122.336611,ChargePoint Network,,King
193621,AMZ SEA27-28 P4 001,Seattle,24 hours daily,,47.621746,-122.336402,ChargePoint Network,,King
193622,AMZ SEA27-28 P4 002,Seattle,24 hours daily,,47.621821,-122.33637,ChargePoint Network,,King
193623,AMZ SEA27 28 P4 003,Seattle,24 hours daily,,47.621851,-122.336423,ChargePoint Network,,King
193625,AMZ SEA29 - 1,Seattle,24 hours daily,,47.620496,-122.33622,ChargePoint Network,,King
193626,AMZ SEA29 - 2,Seattle,24 hours daily,,47.620275,-122.336253,ChargePoint Network,,King
193627,AMZ SEA29 - 4,Seattle,24 hours daily,,47.620392,-122.336265,ChargePoint Network,,King
193628,AMZ SEA29 - 3,Seattle,24 hours daily,,47.620267,-122.336259,ChargePoint Network,,King
193629,AMZ SEA29 - 5,Seattle,24 hours daily,,47.62036,-122.336252,ChargePoint Network,,King
193630,AMZ SEA23 P1 001,Seattle,24 hours daily,,47.623917,-122.337695,ChargePoint Network,,King
193631,AMZ SEA42 - 7,Seattle,24 hours daily,,47.61664,-122.338877,ChargePoint Network,,King
193632,AMZ SEA42 - 1,Seattle,24 hours daily,,47.61669,-122.338963,ChargePoint Network,,King
193633,AMZ SEA42 - 9,Seattle,24 hours daily,,47.616677,-122.339024,ChargePoint Network,,King
193634,AMZ SEA42 - 8,Seattle,24 hours daily,,47.616684,-122.339013,ChargePoint Network,,King
193635,AMZ SEA42 - 3,Seattle,24 hours daily,,47.616676,-122.338931,ChargePoint Network,,King
193636,AMZ SEA42 - 4,Seattle,24 hours daily,,47.61669,-122.338985,ChargePoint Network,,King
193637,AMZ SEA42 - 10,Seattle,24 hours daily,,47.616684,-122.33897,ChargePoint Network,,King
193638,AMZ SEA42 - 2,Seattle,24 hours daily,,47.616712,-122.33907,ChargePoint Network,,King
193639,AMZ SEA42 - 6,Seattle,24 hours daily,,47.616632,-122.338942,ChargePoint Network,,King
193640,AMZ SEA42 - 5,Seattle,24 hours daily,,47.616654,-122.338888,ChargePoint Network,,King
193641,AMZ SEA43 - 5,Seattle,24 hours daily,,47.61751,-122.340955,ChargePoint Network,,King
193642,AMZ SEA43 - 2,Seattle,24 hours daily,,47.617453,-122.341014,ChargePoint Network,,King
193643,AMZ SEA43 - 7,Seattle,24 hours daily,,47.61751,-122.34093,ChargePoint Network,,King
193644,AMZ SEA43 - 6,Seattle,24 hours daily,,47.617528,-122.340928,ChargePoint Network,,King
193645,AMZ SEA43 - 3,Seattle,24 hours daily,,47.617167,-122.33982,ChargePoint Network,,King
193646,AMZ SEA43 - 4,Seattle,24 hours daily,,47.617495,-122.340974,ChargePoint Network,,King
193647,AMZ SEA43 - 1,Seattle,24 hours daily,,47.617429,-122.341037,ChargePoint Network,,King
193665,AMZ SEA44 - 2,Seattle,24 hours daily,,47.617264,-122.340534,ChargePoint Network,,King
193666,AMZ SEA44 - 3,Seattle,24 hours daily,,47.617287,-122.340505,ChargePoint Network,,King
193667,AMZ SEA44 - 4,Seattle,24 hours daily,,47.617307,-122.340479,ChargePoint Network,,King
193668,AMZ SEA44 - 1,Seattle,24 hours daily,,47.617228,-122.340588,ChargePoint Network,,King
193683,AMZ SEA94 05,Bellevue,24 hours daily,,47.613364,-122.196731,ChargePoint Network,,King
193684,AMZ SEA94 10,Bellevue,24 hours daily,,47.613372,-122.196796,ChargePoint Network,,King
193685,AMZ SEA94 09,Bellevue,24 hours daily,,47.613343,-122.196839,ChargePoint Network,,King
193686,AMZ SEA94 04,Bellevue,24 hours daily,,47.613386,-122.196667,ChargePoint Network,,King
193687,AMZ SEA94 01,Bellevue,24 hours daily,,47.613372,-122.196721,ChargePoint Network,,King
193688,AMZ SEA94 02,Bellevue,24 hours daily,,47.613386,-122.19671,ChargePoint Network,,King
193689,AMZ SEA94 11,Bellevue,24 hours daily,,47.61335,-122.196817,ChargePoint Network,,King
193690,AMZ SEA94 06,Bellevue,24 hours daily,,47.613401,-122.19671,ChargePoint Network,,King
193691,AMZ SEA94 13,Bellevue,24 hours daily,,47.613357,-122.196882,ChargePoint Network,,King
193692,AMZ SEA94 08,Bellevue,24 hours daily,,47.613364,-122.196774,ChargePoint Network,,King
193693,AMZ SEA94 12,Bellevue,24 hours daily,,47.613357,-122.196624,ChargePoint Network,,King
193694,AMZ SEA94 07,Bellevue,24 hours daily,,47.613343,-122.196753,ChargePoint Network,,King
193695,AMZ SEA94 03,Bellevue,24 hours daily,,47.613343,-122.196699,ChargePoint Network,,King
193711,AMZ SEA94 14,Bellevue,24 hours daily,,47.613415,-122.196955,ChargePoint Network,,King
193780,The Century Apartments - Retail Parking,Seattle,24 hours daily,,47.618918,-122.346874,Blink Network,,King
193830,The Century Apartments - Residential Parking,Seattle,24 hours daily,,47.619488,-122.346886,Blink Network,,King
193876,UWB CASCADIA CC WEST LEVEL 2 N,Bothell,24 hours daily,,47.75969,-122.193886,ChargePoint Network,,King
193877,UWB CASCADIA CC WEST LEVEL 4 W,Bothell,24 hours daily,,47.759644,-122.1939,ChargePoint Network,,King
193878,UWB CASCADIA CC WEST LEVEL 2E,Bothell,24 hours daily,,47.75966,-122.19387,ChargePoint Network,,King
193879,UWB CASCADIA CC WEST LEVEL 1 W,Bothell,24 hours daily,,47.759647,-122.193886,ChargePoint Network,,King
193880,UWB CASCADIA CC WEST LEVEL 3 E,Bothell,24 hours daily,,47.75966,-122.19386,ChargePoint Network,,King
193881,UWB CASCADIA CC WEST LEVEL 2 W,Bothell,24 hours daily,,47.75964,-122.19391,ChargePoint Network,,King
193924,"Kroger Fred Meyer 655 (Port Orchard, WA)",Port Orchard,24 hours daily,,47.50453,-122.62941,Electrify America,,Kitsap
193929,UWB CASCADIA CC WEST LEVEL 1 E,Bothell,24 hours daily,,47.759598,-122.193902,ChargePoint Network,,King
193933,Overlake Medical Pavilion - Garage 5,Bellevue,24 hours daily,,47.621194,-122.186139,Blink Network,,King
194033,Red Parking Lot,Puyallup,24 hours daily,,47.185296,-122.299236,Blink Network,,Pierce
194315,AHP STATIONS HAAGEN 1,Vancouver,24 hours daily,,45.631806,-122.535112,ChargePoint Network,,Clark
194316,AHP STATIONS HAAGEN 2,Vancouver,24 hours daily,,45.631786,-122.535136,ChargePoint Network,,Clark
194585,Safeway 911 11th St,Anacortes,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,48.512687,-122.611788,SHELL_RECHARGE,,Skagit
194653,1217 STATE SATURNA 01,Bellingham,24 hours daily,,48.747824,-122.478347,ChargePoint Network,,Whatcom
194709,HUB Garage,Seattle,24 hours daily,,47.43001676,-122.2961501,Blink Network,,King
194710,531608 UW Tacoma C17 Garage,Tacoma,24 hours daily,,47.2464713,-122.4396442,Blink Network,,Pierce
194789,Light House Park,Mukilteo,24 hours daily,,47.9487555,-122.3062009,Blink Network,,Snohomish
194790,Main Street #5,Edmonds,24 hours daily,,47.8105149,-122.3748742,Blink Network,,Snohomish
194791,Willows A,Redmond,24 hours daily,,47.70340520000001,-122.1537852,Blink Network,,King
194793,Sequim City/ Clallam PUD,Sequim,24 hours daily,,48.07988782,-123.097497,Blink Network,,Clallam
194943,SNOQUALMIE CITY COMMUNITY LOT,Snoqualmie,24 hours daily,,47.532721,-121.873105,ChargePoint Network,,King
194995,Shoalwater Bay Casino,Grayland,24 hours daily,,46.7250165,-124.0206708,Blink Network,,Pacific
195057,Hotel lndigo Everett,Everett,24 hours daily,,48.0000028,-122.2146431,Blink Network,,Snohomish
195058,City of Waitsburg,Waitsburg,24 hours daily,,46.2707488,-118.1532507,Blink Network,,Walla Walla
195114,1203 Parking Lot,Anacortes,24 hours daily,,48.5012896,-122.6152529,Blink Network,,Skagit
195116,531606 Willows Commerce Park - DigiPen,Redmond,24 hours daily,,47.688818,-122.150315,Blink Network,,King
195117,929 Office Tower,Bellevue,24 hours daily,,47.618317,-122.1969022,Blink Network,,King
195119,Sunset North,Bellevue,24 hours daily,,47.582405,-122.153989,Blink Network,,King
195120,431602 Kinects Tower - 1823 Minor Avenue,Seattle,24 hours daily,,47.6171782,-122.3313731,Blink Network,,King
195122,1600 Seventh,Seattle,24 hours daily,,47.6132353,-122.3344034,Blink Network,,King
195123,Queen Anne Square,Seattle,24 hours daily,,47.6246042,-122.3593182,Blink Network,,King
195124,Washington State Convention Center Parking Garage,Seattle,24 hours daily,,47.611378281765,-122.3314401402,Blink Network,,King
195133,Cornerstone,Lacey,24 hours daily,,47.0001351,-122.8280101,Blink Network,,Thurston
195135,Kalaloch Lodge,Forks,24 hours daily,,47.6055171,-124.3715566,Blink Network,,Jefferson
195247,Willows Building D,Redmond,24 hours daily,,47.7088267,-122.1601307,Blink Network,,King
195253,Blue Lot,Tacoma,24 hours daily,,47.2535492,-122.4469825,Blink Network,,Pierce
195256,Hotel Cathlamet Rear Parking Lot,Cathlamet,24 hours daily,,46.2025755,-123.3841695,Blink Network,,Wahkiakum
195257,431004 The Reserve at CTC,Vancouver,24 hours daily,,45.6183882,-122.4917385,Blink Network,,Clark
195289,531616 - Marion & Minor Garage,Seattle,24 hours daily,,47.6091997,-122.3241094,Blink Network,,King
195292,450 Alaskan Garage,Seattle,24 hours daily,,47.5987016,-122.3351902,Blink Network,,King
195386,192nd West Lofts,Camas,24 hours daily,,45.6040109,-122.4757978,Blink Network,,Clark
195412,City Hall,College Place,24 hours daily,,46.0427838,-118.3869759,Blink Network,,Walla Walla
195413,Plaza East,Bellevue,Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 9:00pm; Sat 6:00am - 9:00pm; Sun 6:00am - 9:00pm,,47.6177789,-122.1915562,Blink Network,,King
195414,"Port of Seattle, Fishermen's Terminal, West Wall BLDG",Seattle,24 hours daily,,47.65588111,-122.3827633,Blink Network,,King
195415,531613 - 1000-1100 Dexter Avenue N,Seattle,24 hours daily,,47.6283848,-122.3418983,Blink Network,,King
195416,Sidneysea LLC - Brazil,Seattle,24 hours daily,,47.6228746,-122.3394194,Blink Network,,King
195417,Gateway Transit Center,Port Angeles,24 hours daily,,48.1197291,-123.4322999,Blink Network,,Clallam
195418,505 First Garage,Seattle,24 hours daily,,47.5974244,-122.3347174,Blink Network,,King
195496,1007 Stewart Street/ service decline,Seattle,24 hours daily,,47.6163395,-122.3330877,Blink Network,,King
195497,"531603 701 Pike Street (Seattle), LLC",Seattle,24 hours daily,,47.6115019,-122.3329014,Blink Network,,King
195545,La Quinta Burlington,Burlington,24 hours daily,,48.454081,-122.334149,Blink Network,,Skagit
195549,The Corydon,Seattle,24 hours daily,,47.618848,-122.3467506,Blink Network,,King
195550,Waterfront Place,Seattle,24 hours daily,,47.6044756,-122.3378981,Blink Network,,King
195555,531609 Pierce County Annex,Tacoma,24 hours daily,,47.22830373,-122.4675536,Blink Network,,Pierce
195716,Columbia Center Building,Vancouver,24 hours daily,,45.613275,-122.50409,Blink Network,,Clark
196041,Quillayute River Resort,Forks,24 hours daily,HOTEL,47.9148059463057,-124.544494766543,Non-Networked,P,Clallam
196042,EZstop Kalama Waterfront,Kalama,24 hours daily,PARK,46.0039829278164,-122.845311463165,Non-Networked,P,Cowlitz
313082,SpringHill Suites by Marriott,Spokane,24 hours daily,HOTEL,47.6268814476275,-117.537588234816,Non-Networked,P,Spokane
196578,TPS FACILITIES BROWNS POINTE 2,Tacoma,24 hours daily,,47.30283,-122.424971,ChargePoint Network,,Pierce
197049,Schoolhouse District,Woodinville,24 hours daily,,47.7534858,-122.1629554,Blink Network,,King
197153,Geo Apartments,Shoreline,24 hours daily,,47.7592911,-122.3448427,Blink Network,,King
197426,Safeway 1109 E Yelm Ave,Yelm,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,46.934055,-122.593948,SHELL_RECHARGE,,Thurston
